id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct
615,A8EYA1C3K777T,96,6,149,437,510,797,11,D7MZOZI1EV5CTI303V2O,1/1/2020 21:03:38.126,1,
616,A8EYA1C3K777T,96,17,157,1275,505,793,4,D7MZOZI1EV5CTI303V2O,1/1/2020 21:03:38.126,1,
617,A8EYA1C3K777T,96,1,122,1570,486,1273,6,D7MZOZI1EV5CTI303V2O,1/1/2020 21:03:38.126,1,
614,A2V84QVZRULWF1,239,19,52,343,381,1672,21,3YHCRZU2UP899JBDR04P,1/1/2020 21:03:36.641,1,
619,A2MI45TMDWRNZU,375,22,234,460,482,1372,28,V8DDW8OF90ZCLGZW50U7,1/1/2020 21:03:46.888,1,
621,A2QPJN3LPGTPDU,292,6,204,407,501,752,16,WUHMPSHY4TSKM06DI476,1/1/2020 21:04:08.553,0,
620,ABBMKMTKDC065,375,20,300,459,472,719,25,M0933FYGPKHHO3UZZK4H,1/1/2020 21:04:03.758,1,
622,A2WPSXR944YB1Y,409,13,248,462,431,733,10,0WUS9GXJSCSH8ZCEX5IZ,1/1/2020 21:04:11.63,1,
623,A2WPSXR944YB1Y,409,15,263,360,437,134,6,0WUS9GXJSCSH8ZCEX5IZ,1/1/2020 21:04:11.63,1,
624,A10NBQP7W50X1I,289,7,237,1405,454,1664,1,2N43KFMGQR4NVGW2BVFH,1/1/2020 21:04:12.755,1,
625,A3BIRWA8ZHZQSL,171,8,204,472,467,927,8,OI1NIAQX8OLIO7FQF8E0,1/1/2020 21:04:17.226,1,
627,A3C5V0SNXXS5E7,90,22,212,731,497,1204,18,GHSCJGGZ5DOX538P8KYV,1/1/2020 21:04:39.551,1,
628,A3C5V0SNXXS5E7,90,6,149,411,428,725,15,GHSCJGGZ5DOX538P8KYV,1/1/2020 21:04:39.551,1,
629,A36OKC4VMBL6TJ,359,9,302,1065,498,1129,45,QKWZWOG50J0PTW0OIJ4A,1/1/2020 21:04:44.319,1,
630,A1GG4ROJODGNR2,95,3,499,1640,499,1640,16,WFMMJLQP5ZWG8DTZS9KJ,1/1/2020 21:04:46.814,1,
633,AGA1PIIWM8I8D,160,6,175,651,542,1613,28,LXAR1D9ADYV5V3UPT133,1/1/2020 21:04:55.395,1,
632,AY5T4E39KWU5Y,161,6,187,625,543,1412,24,5HU94T6L7B7ZOQ205YMA,1/1/2020 21:04:54.811,1,
631,A3UXXT6KP7MIRG,373,20,245,430,471,1584,15,J8WYR4DYIM1XUHL8YG33,1/1/2020 21:04:52.776,1,
634,A2HR83N3M6LOWX,361,20,198,454,519,1154,2,NDVLHLIVF1QZ4YLOJ11M,1/1/2020 21:04:59.319,1,
635,A2HR83N3M6LOWX,361,4,215,1340,525,1611,10,NDVLHLIVF1QZ4YLOJ11M,1/1/2020 21:04:59.319,1,
636,A3Q9UK9RCL87O8,146,4,200,964,475,1206,7,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,
637,A3Q9UK9RCL87O8,146,22,247,1249,470,1664,16,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,
638,A3Q9UK9RCL87O8,146,20,250,550,462,938,11,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,
639,A3Q9UK9RCL87O8,146,9,240,339,451,530,4,393Z26BPH2FAC8X54JW9,1/1/2020 21:05:09.694,1,
646,A28X70CWD4KM95,187,3,172,1298,486,2006,11,JJA75XZOBBV6CYEY2KBC,1/1/2020 21:05:18.75,1,
647,A102UBN1SZ3L6R,208,9,150,871,502,1533,24,B56VCZM91BME8969VK63,1/1/2020 21:05:19.928,1,
648,A102UBN1SZ3L6R,208,18,170,1622,487,2005,15,B56VCZM91BME8969VK63,1/1/2020 21:05:19.928,1,
649,A3QQHMUU31CXDM,400,6,237,747,426,1223,15,TANDZITOXECGCU3TP6ET,1/1/2020 21:05:32.136,1,
651,A2GNDYIE59PH9,205,23,109,1130,494,1562,16,PEJQAA7585O2XOEJC1YW,1/1/2020 21:05:38.289,1,
640,A226S9LUL53Q01,220,6,236,1478,500,1858,18,D4UBA1MUT80G79GFQAGY,1/1/2020 21:05:12.81,1,
641,A226S9LUL53Q01,220,6,191,458,457,836,9,D4UBA1MUT80G79GFQAGY,1/1/2020 21:05:12.81,1,
642,A226S9LUL53Q01,220,13,205,149,428,458,13,D4UBA1MUT80G79GFQAGY,1/1/2020 21:05:12.81,1,
652,A1AWR7C38PW42P,183,18,503,1503,27,1933,16,CETDOVSDQ17MNDTUSY49,1/1/2020 21:05:43.554,1,
653,A1AWR7C38PW42P,183,2,515,723,19,1239,2,CETDOVSDQ17MNDTUSY49,1/1/2020 21:05:43.554,1,
654,A1AWR7C38PW42P,183,18,513,77,5,569,30,CETDOVSDQ17MNDTUSY49,1/1/2020 21:05:43.554,1,
650,A3EP4OTNT34TW3,385,8,205,325,573,909,33,V8XWSNJUYJ691KLHWOJZ,1/1/2020 21:05:34.151,1,
655,A171SF2UF7YUN4,100,6,97,574,439,1215,12,NWGCZ8FKMI3748TQK5K8,1/1/2020 21:05:50.947,1,
659,ABBMKMTKDC065,257,6,209,1330,487,2007,43,XLPPU4VT39RZVFLAFZSP,1/1/2020 21:05:57.746,1,
643,A3EG1ZT5UEPG86,223,22,241,1155,474,1441,16,2W1FIBTXYYAWWPHNV0JJ,1/1/2020 21:05:15.283,1,
644,A3EG1ZT5UEPG86,223,15,254,855,458,933,14,2W1FIBTXYYAWWPHNV0JJ,1/1/2020 21:05:15.283,1,
645,A3EG1ZT5UEPG86,223,5,7,634,232,835,13,2W1FIBTXYYAWWPHNV0JJ,1/1/2020 21:05:15.283,1,
658,A2MI45TMDWRNZU,206,22,120,1036,487,1533,30,LUD425D2N6OLS07C1NDK,1/1/2020 21:05:56.483,1,
656,A1YQYQRX5YFNJW,73,3,160,523,415,1361,36,APW8TQNBYNH0P3JX7U52,1/1/2020 21:05:54.351,1,
657,A1YQYQRX5YFNJW,73,17,489,1369,168,1554,28,APW8TQNBYNH0P3JX7U52,1/1/2020 21:05:54.351,1,
660,A37WDOIQH6JM6V,383,22,222,1122,586,1550,32,X8AA43G7DARF7TL3YH71,1/1/2020 21:06:05.27,1,
663,A3C5V0SNXXS5E7,171,9,167,27,605,939,35,WEQH3Y9Z5QR4YBNR49YD,1/1/2020 21:06:21.273,1,
664,A39YIWM61A3P4R,85,8,196,1312,269,1574,25,U4YC7Q1BJ3LJ6UKYF45C,1/1/2020 21:06:22.934,1,
661,AY5T4E39KWU5Y,225,19,162,519,554,1571,17,LG56B3R4ZRC4SM6J7INB,1/1/2020 21:06:16.882,1,
662,A1Q8PPQQCWGY0D,255,6,155,278,558,639,29,DEVR7VISMRRHH8K7BB61,1/1/2020 21:06:20.165,1,
665,A2GXKPQB64DZC1,34,7,235,647,501,1190,30,4C7Y2ASXOVUYK23499JD,1/1/2020 21:06:25.718,1,
666,A2GXKPQB64DZC1,34,19,301,1307,477,1454,6,4C7Y2ASXOVUYK23499JD,1/1/2020 21:06:25.718,1,
667,A1GG4ROJODGNR2,174,6,478,1451,479,1452,9,33SSK89W5REA4EJKE31Y,1/1/2020 21:06:29.009,1,
668,A2R6ZZXURYYVVV,225,19,144,464,544,1539,20,NW4R7EF2RF8P3O956878,1/1/2020 21:06:30.332,1,
670,A2K5FZ1ZMEWDVN,490,8,218,728,447,1232,8,99BJAIF9YQDWDAD6BDIB,1/1/2020 21:06:48.986,1,
671,A28X70CWD4KM95,474,15,217,977,462,2006,2,N7FZ8AX1HQZ8QZTE6AT2,1/1/2020 21:06:49.535,1,
672,A28X70CWD4KM95,474,15,21,961,445,139,19,N7FZ8AX1HQZ8QZTE6AT2,1/1/2020 21:06:49.535,1,
669,A1RDDIGJLS0HD3,61,17,121,492,500,1088,7,RK8CA8JSMUI51RK7OADT,1/1/2020 21:06:46.749,1,
674,A2K4VALEE25YZ4,232,19,114,357,535,1580,4,QY79X2R4WQ6TYS7G7ZEC,1/1/2020 21:07:13.84,1,
673,A3EG1ZT5UEPG86,292,14,243,594,479,730,20,69NGZUQ12POGOKVY3PRS,1/1/2020 21:07:12.635,1,
676,A37WDOIQH6JM6V,363,23,219,612,528,1544,19,1RFJMV1IR09LMMAPN113,1/1/2020 21:07:18.043,1,
679,A34FEDYGGZ4BN8,248,7,257,1052,458,1548,14,AFM4VTHRT2MHTX6O8MVB,1/1/2020 21:07:20.22,1,
685,A2GXKPQB64DZC1,255,6,174,83,525,631,16,42LP28V2909T5R9671UY,1/1/2020 21:07:27.997,1,
675,A1RDDIGJLS0HD3,5,10,177,230,494,847,5,MLQQ4Y4LUA6APEUHZRNL,1/1/2020 21:07:16.97,1,
677,A3QQHMUU31CXDM,6,6,181,978,423,1583,9,RYOB9SK8VB3VHY9FQ1O1,1/1/2020 21:07:20.204,1,
678,A3QQHMUU31CXDM,6,6,230,451,526,923,6,RYOB9SK8VB3VHY9FQ1O1,1/1/2020 21:07:20.204,1,
680,AX3RDV6XXR1XB,289,17,479,1875,480,1875,24,T6OABD322HHYXGV0HKWD,1/1/2020 21:07:22.839,1,
681,AX3RDV6XXR1XB,289,8,43,582,515,133,22,T6OABD322HHYXGV0HKWD,1/1/2020 21:07:22.839,1,
682,AX3RDV6XXR1XB,289,12,239,1842,500,2006,27,T6OABD322HHYXGV0HKWD,1/1/2020 21:07:22.839,1,
683,A2GNDYIE59PH9,294,13,138,689,537,1191,18,2KAS4DF1TEN2O5CWQCYX,1/1/2020 21:07:26.376,1,
684,A2GNDYIE59PH9,294,22,208,1221,537,1572,13,2KAS4DF1TEN2O5CWQCYX,1/1/2020 21:07:26.376,1,
688,A1WPM0D7KN3N50,481,13,215,606,445,1048,9,KEMZQ5SRFY63IG4B9RPU,1/1/2020 21:07:34.751,1,
686,A3GHWHABC7U3JS,5,10,169,213,512,879,14,XM34Y7WU5MID9B98YYK7,1/1/2020 21:07:31.036,1,
687,A3GHWHABC7U3JS,5,1,253,1342,442,1626,10,XM34Y7WU5MID9B98YYK7,1/1/2020 21:07:31.036,1,
689,A2KRUUWXMAMMKS,403,6,148,324,541,1191,29,GHWUM0CLXLWY5RKO9G38,1/1/2020 21:08:22.904,1,
690,A2QPJN3LPGTPDU,248,6,19,1051,204,1579,18,WJOQA3UQVUH4GBACRTV5,1/1/2020 21:08:23.286,1,
691,A2QPJN3LPGTPDU,248,4,215,1046,460,1613,21,WJOQA3UQVUH4GBACRTV5,1/1/2020 21:08:23.286,1,
694,A2K5FZ1ZMEWDVN,41,6,124,959,577,1409,24,HSLBPEB651A2MHL239WX,1/1/2020 21:08:33.711,1,
695,A2K5FZ1ZMEWDVN,41,7,122,1417,582,1753,25,HSLBPEB651A2MHL239WX,1/1/2020 21:08:33.711,1,
696,A2MI45TMDWRNZU,183,3,1,1516,492,1886,30,0MXUY4ED9H76H5FWGWZU,1/1/2020 21:08:33.885,1,
697,A2MI45TMDWRNZU,183,3,3,733,523,1290,19,0MXUY4ED9H76H5FWGWZU,1/1/2020 21:08:33.885,1,
692,A3EP4OTNT34TW3,168,8,159,330,605,774,15,NQ15H1SY4O42GTJIR67A,1/1/2020 21:08:30.379,1,
693,A3EP4OTNT34TW3,168,8,178,808,507,1574,10,NQ15H1SY4O42GTJIR67A,1/1/2020 21:08:30.379,1,
698,A39YIWM61A3P4R,166,17,212,975,288,1253,22,53GQ70GMHZIKLEZUUNBX,1/1/2020 21:08:42.008,1,
700,A3QQHMUU31CXDM,208,17,8,854,148,1498,1,X0HZ9CZUUPTVAINJDTBQ,1/1/2020 21:08:59.763,1,
701,A3QQHMUU31CXDM,208,6,176,953,379,1513,10,X0HZ9CZUUPTVAINJDTBQ,1/1/2020 21:08:59.763,1,
702,A3QQHMUU31CXDM,208,18,186,1652,395,2007,8,X0HZ9CZUUPTVAINJDTBQ,1/1/2020 21:08:59.763,1,
699,AFIK3VBMMX6G6,382,13,200,463,485,76,16,IW1Y6P3PY4PB5MCSFXH0,1/1/2020 21:08:55.106,1,
703,A28X70CWD4KM95,485,8,241,343,369,723,11,W0OI2DL5HAWASGGVH8R8,1/1/2020 21:09:00.137,1,
704,A7B9YVCKP59S3,193,20,100,631,498,476,25,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,
705,A7B9YVCKP59S3,193,19,136,984,495,665,10,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,
706,A7B9YVCKP59S3,193,22,132,1366,490,1025,12,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,
707,A7B9YVCKP59S3,193,19,136,1530,530,1358,12,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,
708,A1GG4ROJODGNR2,27,17,258,1381,412,1511,31,AHGNZXQ2XLKGFV9VOIMW,1/1/2020 21:09:11.831,1,
709,A2ORCLMDO0NL3D,504,12,289,410,464,894,49,BDCFUN7SRWUNIDYO51MU,1/1/2020 21:09:13.939,1,
711,A1RF3SUO8U3QWU,492,6,236,411,440,1595,21,ISA89N4A4FIIZJTISSO4,1/1/2020 21:09:29.498,1,
712,A2HR83N3M6LOWX,6,10,176,977,506,1606,17,O1P3YFLDYDLE2IAUHS4G,1/1/2020 21:09:31.588,1,
713,A2HR83N3M6LOWX,6,7,220,671,558,960,16,O1P3YFLDYDLE2IAUHS4G,1/1/2020 21:09:31.588,1,
710,A2GNDYIE59PH9,250,10,243,376,476,566,21,BOAW2MG1A35W5RPGC6IH,1/1/2020 21:09:19.401,1,
714,A26QEU31JWTAGC,361,20,210,140,522,1160,23,DMAYMMSOK739MTSUIWST,1/1/2020 21:09:37.72,1,
715,A3B145X2QA8FWA,157,6,179,76,495,456,17,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,
716,A3B145X2QA8FWA,157,20,181,480,475,962,8,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,
717,A3B145X2QA8FWA,157,12,133,1384,477,1664,12,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,
718,A3B145X2QA8FWA,157,6,135,1674,477,2004,12,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,
720,A3ONZ8MBK6RLWN,251,6,223,446,473,855,8,W6UEHJK51WXCTQAFOB0N,1/1/2020 21:09:58.195,1,
719,AURS96Y79WPNT,288,12,246,588,523,741,15,ZBCRLRL5P33TMVD8RHSW,1/1/2020 21:09:54.783,1,
721,A2QPJN3LPGTPDU,427,17,244,601,476,1058,13,5BARP7KUH7RKBBZI7U8B,1/1/2020 21:10:04.731,1,
722,A2QPJN3LPGTPDU,427,22,174,1057,491,1823,14,5BARP7KUH7RKBBZI7U8B,1/1/2020 21:10:04.731,1,
723,AZDSUEQU0R33Y,427,2,178,44,475,359,14,QS2AM359V24YICU8PIZ8,1/1/2020 21:10:07.569,1,
724,AZDSUEQU0R33Y,427,6,129,378,468,1053,14,QS2AM359V24YICU8PIZ8,1/1/2020 21:10:07.569,1,
725,AZDSUEQU0R33Y,427,22,183,1072,457,1936,16,QS2AM359V24YICU8PIZ8,1/1/2020 21:10:07.569,1,
726,AX3RDV6XXR1XB,221,20,203,452,467,134,14,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,
727,AX3RDV6XXR1XB,221,23,190,833,455,450,14,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,
728,AX3RDV6XXR1XB,221,9,226,1155,471,1442,2,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,
729,AX3RDV6XXR1XB,221,6,213,1467,491,2002,14,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,
732,A7B9YVCKP59S3,489,21,201,476,444,1069,19,OJYIZSU6LJ8ZQSHU9X7V,1/1/2020 21:10:31.29,0,
730,A35Q5UVL34F5WQ,290,22,207,1004,501,1550,19,TC2OK2NN2C8WKQ406ZRL,1/1/2020 21:10:19.406,1,
731,A35Q5UVL34F5WQ,290,22,226,1568,499,1992,25,TC2OK2NN2C8WKQ406ZRL,1/1/2020 21:10:19.406,1,
733,A23RKXGEOMN6I9,281,6,217,877,472,1255,23,A4Q9TPWIDBEUTLH3WHZM,1/1/2020 21:10:34.017,1,
734,A23RKXGEOMN6I9,281,6,185,1461,480,1799,22,A4Q9TPWIDBEUTLH3WHZM,1/1/2020 21:10:34.017,1,
735,AFIK3VBMMX6G6,293,15,134,548,506,76,26,910YSTK1QSE02ZQ6OSY0,1/1/2020 21:10:37.257,1,
736,AFIK3VBMMX6G6,293,6,162,589,513,1777,7,910YSTK1QSE02ZQ6OSY0,1/1/2020 21:10:37.257,1,
739,A3BHKF9NJKCXPB,193,13,144,685,470,962,31,1TH0LTTWH995934093GQ,1/1/2020 21:11:07.322,1,
740,A3BHKF9NJKCXPB,193,15,152,1030,489,1369,16,1TH0LTTWH995934093GQ,1/1/2020 21:11:07.322,1,
737,A2K5FZ1ZMEWDVN,34,10,238,733,504,1188,65,DYKDYMM6JRHUTZVSKAJ8,1/1/2020 21:10:43.907,1,
738,A2K5FZ1ZMEWDVN,34,9,244,1294,512,1753,12,DYKDYMM6JRHUTZVSKAJ8,1/1/2020 21:10:43.907,1,
741,AQ2T4LJPNKKA8,296,7,188,856,490,1123,24,30YSWT9GV4NEW6N0J1DX,1/1/2020 21:11:13.353,1,
742,AQ2T4LJPNKKA8,296,22,187,150,479,452,2,30YSWT9GV4NEW6N0J1DX,1/1/2020 21:11:13.353,1,
743,AX3RDV6XXR1XB,281,8,144,131,553,653,18,Z3CCTD6DNFW8MZ7WYNDB,1/1/2020 21:11:30.239,1,
744,AX3RDV6XXR1XB,281,8,120,887,560,1810,15,Z3CCTD6DNFW8MZ7WYNDB,1/1/2020 21:11:30.239,1,
745,A1RF3SUO8U3QWU,31,9,193,774,530,1818,14,4ON9UUROPHKP21ITMD7P,1/1/2020 21:11:40.636,1,
746,A1RF3SUO8U3QWU,31,17,193,774,530,1818,14,4ON9UUROPHKP21ITMD7P,1/1/2020 21:11:40.636,1,
747,A3ONZ8MBK6RLWN,123,8,105,377,533,1151,7,0DEAXC87U3U02OU7JRF2,1/1/2020 21:11:45.716,1,
754,AY5T4E39KWU5Y,501,17,213,1026,444,1430,29,RMBY9HBW69MTZZPOIHI1,1/1/2020 21:12:21.3,1,
763,A2QYKSP6P9PGQR,131,8,78,449,472,1003,9,FRAF0LP67SIQQA0L7NKZ,1/1/2020 21:13:34.664,1,
764,A3RHH3VL6GPZ5C,108,26,242,924,584,1258,28,QRUZ2RD4PLJ4R3Z2RJHZ,1/1/2020 21:13:40.241,1,
767,A3B145X2QA8FWA,399,21,230,854,467,1429,11,1YMSQLYQIPB1Z67CX8U9,1/1/2020 21:13:45.813,1,
768,A3B145X2QA8FWA,399,6,215,1576,460,2007,9,1YMSQLYQIPB1Z67CX8U9,1/1/2020 21:13:45.813,1,
770,AQ2T4LJPNKKA8,269,10,174,227,516,623,13,QGZF6LCJR9WUH0EG5EGA,1/1/2020 21:13:53.534,1,
771,AQ2T4LJPNKKA8,269,17,182,672,496,896,5,QGZF6LCJR9WUH0EG5EGA,1/1/2020 21:13:53.534,1,
772,AQ2T4LJPNKKA8,269,8,223,940,522,1374,8,QGZF6LCJR9WUH0EG5EGA,1/1/2020 21:13:53.534,1,
783,A2K4VALEE25YZ4,196,8,125,359,406,513,4,W6UQ23O7EM9EFK388A8Q,1/1/2020 21:14:45.474,1,
784,A2K4VALEE25YZ4,196,11,125,1201,393,1653,14,W6UQ23O7EM9EFK388A8Q,1/1/2020 21:14:45.474,1,
785,A2SY2U3UEYOU09,49,6,96,307,190,823,11,8LRNBEG1LC7XSLTEEDQK,1/1/2020 21:14:49.553,1,
786,A2SY2U3UEYOU09,49,19,114,830,238,1566,10,8LRNBEG1LC7XSLTEEDQK,1/1/2020 21:14:49.553,1,
787,A2SY2U3UEYOU09,49,26,130,1742,222,1637,3,8LRNBEG1LC7XSLTEEDQK,1/1/2020 21:14:49.553,1,
778,A30BPQ2QGZOXN8,32,17,241,1093,509,1453,25,6LBA5DS83LSFC3UJ00TJ,1/1/2020 21:14:06.259,1,
788,AURS96Y79WPNT,427,6,236,473,450,679,16,SP6HN1JB3U8563ZH6FIA,1/1/2020 21:15:35.961,1,
789,A2KRUUWXMAMMKS,137,6,45,1292,504,2000,44,U2LCJMICGJBI2K6DUH2E,1/1/2020 21:15:39.614,1,
790,A1FPCIKO68OQ63,466,26,252,325,447,749,19,RA9QE8NEB0CEIYF1YEK7,1/1/2020 21:15:50.567,1,
791,A31LO7N8ELYYCF,193,26,141,371,493,618,13,UQCR4Y8PJTD9CH0QJ46T,1/1/2020 21:15:51.43,1,
792,A31LO7N8ELYYCF,193,6,136,658,489,977,4,UQCR4Y8PJTD9CH0QJ46T,1/1/2020 21:15:51.43,1,
793,A31LO7N8ELYYCF,193,26,145,1022,489,1368,8,UQCR4Y8PJTD9CH0QJ46T,1/1/2020 21:15:51.43,1,
794,A3AN9828C2VIDG,140,16,299,1032,490,1426,14,OP6FXQXELWBBQ7D5UCGC,1/1/2020 21:15:53.045,1,
795,AEYNYQ81OIN1O,178,2,310,1104,309,1104,11,H098DC40WWLZENIM7PB2,1/1/2020 21:15:54.443,1,
748,A3ONZ8MBK6RLWN,123,8,103,1176,534,1626,1,0DEAXC87U3U02OU7JRF2,1/1/2020 21:11:45.716,1,
749,AFIK3VBMMX6G6,392,8,219,1342,483,820,8,3U060Z6MGY188IK2Z6BB,1/1/2020 21:11:52.691,1,
751,A3B145X2QA8FWA,257,6,162,1397,507,2002,16,PQDHRFLGL7AYPQXDEEOE,1/1/2020 21:12:16.709,1,
750,AURS96Y79WPNT,153,6,296,1735,488,1839,34,7PWN3MXR1H57SNHTGD7V,1/1/2020 21:12:08.713,1,
752,A2SY2U3UEYOU09,228,19,120,3,214,1054,5,Z7KZACE6MN4XJN42Q66N,1/1/2020 21:12:20.302,1,
753,A1RF3SUO8U3QWU,489,8,142,195,429,1083,11,DMR6XV47OC56IWXB5JYL,1/1/2020 21:12:21.254,1,
755,AW94JJRC427J5,298,26,223,1160,486,1425,26,AH0G0S0HRT4EY9RH0VYI,1/1/2020 21:12:35.018,0,
756,A23RKXGEOMN6I9,156,26,151,460,463,683,12,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,
757,A23RKXGEOMN6I9,156,26,143,697,460,971,10,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,
758,A23RKXGEOMN6I9,156,21,155,991,471,1298,7,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,
759,A23RKXGEOMN6I9,156,9,164,1306,463,1492,11,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,
760,A23RKXGEOMN6I9,156,26,182,1515,466,1888,18,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,
761,A3BHKF9NJKCXPB,409,19,248,116,443,353,18,IC645ROIRFCO5ODOLCOP,1/1/2020 21:12:45.32,1,
762,A3BHKF9NJKCXPB,409,7,249,481,426,719,8,IC645ROIRFCO5ODOLCOP,1/1/2020 21:12:45.32,1,
765,A1FPCIKO68OQ63,71,7,225,171,518,403,12,M9O6AVV862KZUA9Z7HXP,1/1/2020 21:13:43.216,1,
766,A1FPCIKO68OQ63,71,7,198,456,510,1050,12,M9O6AVV862KZUA9Z7HXP,1/1/2020 21:13:43.216,1,
769,A23RKXGEOMN6I9,50,8,111,1009,475,1498,18,DTJDLWT28FZ6WJ9DJCOL,1/1/2020 21:13:53.368,1,
773,A2KRUUWXMAMMKS,61,17,102,1122,501,515,18,R91KSKR4CWH3N9FK84VL,1/1/2020 21:13:55.31,1,
774,A2KRUUWXMAMMKS,61,26,138,1137,524,1642,3,R91KSKR4CWH3N9FK84VL,1/1/2020 21:13:55.31,1,
775,A36A780ODXBDEH,510,1,153,575,496,1731,29,C3X9MPVVKVVXHD2L8EWL,1/1/2020 21:14:02.335,1,
776,A36A780ODXBDEH,510,8,158,1733,507,1970,19,C3X9MPVVKVVXHD2L8EWL,1/1/2020 21:14:02.335,1,
777,A36A780ODXBDEH,510,22,149,572,461,38,8,C3X9MPVVKVVXHD2L8EWL,1/1/2020 21:14:02.335,1,
779,A21XMNRKYDATJZ,141,26,184,365,467,647,20,3VB4HBRYUVNK6CPKYHXX,1/1/2020 21:14:14.652,1,
780,A21XMNRKYDATJZ,141,17,212,1304,336,1426,9,3VB4HBRYUVNK6CPKYHXX,1/1/2020 21:14:14.652,1,
781,A21XMNRKYDATJZ,141,1,265,763,331,844,15,3VB4HBRYUVNK6CPKYHXX,1/1/2020 21:14:14.652,1,
782,A21XMNRKYDATJZ,141,22,189,1574,273,1648,11,3VB4HBRYUVNK6CPKYHXX,1/1/2020 21:14:14.652,1,
796,AQ2T4LJPNKKA8,62,10,161,104,492,277,11,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,
797,AQ2T4LJPNKKA8,62,26,154,307,508,666,6,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,
798,AQ2T4LJPNKKA8,62,26,147,673,494,944,12,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,
799,AQ2T4LJPNKKA8,62,26,140,948,499,1212,13,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,
800,A7B9YVCKP59S3,168,8,143,417,424,783,8,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,
801,A7B9YVCKP59S3,168,8,217,1077,423,793,7,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,
802,A7B9YVCKP59S3,168,2,217,1077,423,793,8,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,
803,A7B9YVCKP59S3,168,6,223,1528,424,1100,29,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,
804,A30MTVHNNST3F,485,1,2,600,458,1467,32,NDRE2MBCADC5N23BJ4AN,1/1/2020 21:16:53.41,1,
805,A2B0DHIYXB7647,85,14,223,386,408,608,20,9QB8PPPJXIIHZ9NYFRXP,1/1/2020 21:17:16.648,1,
806,A2B0DHIYXB7647,85,8,201,1308,406,1570,5,9QB8PPPJXIIHZ9NYFRXP,1/1/2020 21:17:16.648,1,
807,A40AORVZ0PLJH,511,26,177,1237,492,1712,12,RTRTV1ROYFEB8WQVPXRP,1/1/2020 21:17:17.084,1,
808,A2LTR51ISRFMZ0,374,26,467,1928,2,133,12,27O24W7M9UHULUBXID8B,1/1/2020 21:17:20.958,1,
809,A2R1TM9CS8OAL,511,22,123,288,487,1243,28,T97JOSPSWCNLVEP43R0J,1/1/2020 21:17:24.63,1,
810,AEYNYQ81OIN1O,123,4,52,421,284,874,3,F3X6BB1QBW7JH6AX38A9,1/1/2020 21:17:29.508,1,
811,A2SY2U3UEYOU09,199,26,307,1555,124,1198,12,K8716RAM4ZLLS5X6E5UO,1/1/2020 21:17:37.791,1,
812,A2SY2U3UEYOU09,199,26,291,1708,151,1547,5,K8716RAM4ZLLS5X6E5UO,1/1/2020 21:17:37.791,1,
813,A39W8OQFBLDJ0K,474,26,197,926,452,1413,13,KNGR16Z64RLV12X8HXDK,1/1/2020 21:17:42.315,1,
814,A8EYA1C3K777T,373,26,471,1623,243,443,44,K9JILPCSEMR2HX82PXM6,1/1/2020 21:18:02.236,1,
815,A1W8M19LUWW8HA,269,17,173,657,500,902,7,GULD0TRWF6XALO3BMRN9,1/1/2020 21:18:34.923,1,
816,A1W8M19LUWW8HA,269,8,178,931,518,1394,7,GULD0TRWF6XALO3BMRN9,1/1/2020 21:18:34.923,1,
817,A1W8M19LUWW8HA,269,26,188,1402,502,1933,9,GULD0TRWF6XALO3BMRN9,1/1/2020 21:18:34.923,1,
