id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct,est_lat,est_lng
681,AX3RDV6XXR1XB,289,8,43,582,515,133,22,T6OABD322HHYXGV0HKWD,1/1/2020 21:07:22.839,1,,40.78361415953396,-73.97446873664803
682,AX3RDV6XXR1XB,289,12,239,1842,500,2006,27,T6OABD322HHYXGV0HKWD,1/1/2020 21:07:22.839,1,,40.783767767148746,-73.97435642385092
683,A2GNDYIE59PH9,294,13,138,689,537,1191,18,2KAS4DF1TEN2O5CWQCYX,1/1/2020 21:07:26.376,1,,40.78278294870893,-73.97508296386518
684,A2GNDYIE59PH9,294,22,208,1221,537,1572,13,2KAS4DF1TEN2O5CWQCYX,1/1/2020 21:07:26.376,1,,40.7828179817546,-73.9750573285274
686,A3GHWHABC7U3JS,5,10,169,213,512,879,14,XM34Y7WU5MID9B98YYK7,1/1/2020 21:07:31.036,1,,40.78387938376668,-73.97758478920166
687,A3GHWHABC7U3JS,5,1,253,1342,442,1626,10,XM34Y7WU5MID9B98YYK7,1/1/2020 21:07:31.036,1,,40.78362119036937,-73.97757134639586
690,A2QPJN3LPGTPDU,248,6,19,1051,204,1579,18,WJOQA3UQVUH4GBACRTV5,1/1/2020 21:08:23.286,1,,40.80516937124598,-73.96628568540004
691,A2QPJN3LPGTPDU,248,4,215,1046,460,1613,21,WJOQA3UQVUH4GBACRTV5,1/1/2020 21:08:23.286,1,,40.80517151755604,-73.96628413156098
694,A2K5FZ1ZMEWDVN,41,6,124,959,577,1409,24,HSLBPEB651A2MHL239WX,1/1/2020 21:08:33.711,1,,40.7880072768306,-73.97457008063745
695,A2K5FZ1ZMEWDVN,41,7,122,1417,582,1753,25,HSLBPEB651A2MHL239WX,1/1/2020 21:08:33.711,1,,40.78795735349149,-73.97460647892851
696,A2MI45TMDWRNZU,183,3,1,1516,492,1886,30,0MXUY4ED9H76H5FWGWZU,1/1/2020 21:08:33.885,1,,40.79903898007277,-73.96890310640616
697,A2MI45TMDWRNZU,183,3,3,733,523,1290,19,0MXUY4ED9H76H5FWGWZU,1/1/2020 21:08:33.885,1,,40.798944329707076,-73.96897198232607
692,A3EP4OTNT34TW3,168,8,159,330,605,774,15,NQ15H1SY4O42GTJIR67A,1/1/2020 21:08:30.379,1,,40.79889843206653,-73.9683807738589
693,A3EP4OTNT34TW3,168,8,178,808,507,1574,10,NQ15H1SY4O42GTJIR67A,1/1/2020 21:08:30.379,1,,40.79880771110197,-73.9684465676909
698,A39YIWM61A3P4R,166,17,212,975,288,1253,22,53GQ70GMHZIKLEZUUNBX,1/1/2020 21:08:42.008,1,,40.79850646079509,-73.96866499800507
700,A3QQHMUU31CXDM,208,17,8,854,148,1498,1,X0HZ9CZUUPTVAINJDTBQ,1/1/2020 21:08:59.763,1,,40.79739312686388,-73.970092579525
701,A3QQHMUU31CXDM,208,6,176,953,379,1513,10,X0HZ9CZUUPTVAINJDTBQ,1/1/2020 21:08:59.763,1,,40.79739928957608,-73.97008802406336
702,A3QQHMUU31CXDM,208,18,186,1652,395,2007,8,X0HZ9CZUUPTVAINJDTBQ,1/1/2020 21:08:59.763,1,,40.79748859283513,-73.97002192270347
704,A7B9YVCKP59S3,193,20,100,631,498,476,25,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,,40.79837837878491,-73.96938405966141
705,A7B9YVCKP59S3,193,19,136,984,495,665,10,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,,40.79845458442873,-73.96953933121392
706,A7B9YVCKP59S3,193,22,132,1366,490,1025,12,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,,40.79845364198385,-73.96932968933521
707,A7B9YVCKP59S3,193,19,136,1530,530,1358,12,3Y6QDAIRD4O87YHXV0NH,1/1/2020 21:09:08.106,1,,40.798484180349064,-73.96930761465718
708,A1GG4ROJODGNR2,27,17,258,1381,412,1511,31,AHGNZXQ2XLKGFV9VOIMW,1/1/2020 21:09:11.831,1,,40.78686064864118,-73.97539951893101
712,A2HR83N3M6LOWX,6,10,176,977,506,1606,17,O1P3YFLDYDLE2IAUHS4G,1/1/2020 21:09:31.588,1,,40.78385788254629,-73.9776004756266
713,A2HR83N3M6LOWX,6,7,220,671,558,960,16,O1P3YFLDYDLE2IAUHS4G,1/1/2020 21:09:31.588,1,,40.783919148253034,-73.97755570336174
710,A2GNDYIE59PH9,250,10,243,376,476,566,21,BOAW2MG1A35W5RPGC6IH,1/1/2020 21:09:19.401,1,,40.80486183050476,-73.96654936062929
715,A3B145X2QA8FWA,157,6,179,76,495,456,17,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,,40.798251270002424,-73.96885340502105
716,A3B145X2QA8FWA,157,20,181,480,475,962,8,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,,40.79815893490038,-73.96892010318199
717,A3B145X2QA8FWA,157,12,133,1384,477,1664,12,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,,40.79803874427758,-73.96900693790498
718,A3B145X2QA8FWA,157,6,135,1674,477,2004,12,ZO67Z56AVEZ73DODGUXR,1/1/2020 21:09:48.968,1,,40.79796448656839,-73.96906059174928
720,A3ONZ8MBK6RLWN,251,6,223,446,473,855,8,W6UEHJK51WXCTQAFOB0N,1/1/2020 21:09:58.195,1,,40.80484142616094,-73.96652267251855
719,AURS96Y79WPNT,288,12,246,588,523,741,15,ZBCRLRL5P33TMVD8RHSW,1/1/2020 21:09:54.783,1,,40.78373383123112,-73.97437451047539
726,AX3RDV6XXR1XB,221,20,203,452,467,134,14,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,,40.801322502585656,-73.9674336696263
728,AX3RDV6XXR1XB,221,9,226,1155,471,1442,2,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,,40.801004304116425,-73.96763406884932
729,AX3RDV6XXR1XB,221,6,213,1467,491,2002,14,OAKF54SR8J198XC44YZI,1/1/2020 21:10:16.856,1,,40.800897440630855,-73.96765265380333
730,A35Q5UVL34F5WQ,290,22,207,1004,501,1550,19,TC2OK2NN2C8WKQ406ZRL,1/1/2020 21:10:19.406,1,,40.783402981365455,-73.97462851887353
731,A35Q5UVL34F5WQ,290,22,226,1568,499,1992,25,TC2OK2NN2C8WKQ406ZRL,1/1/2020 21:10:19.406,1,,40.78345966153122,-73.97458183123607
733,A23RKXGEOMN6I9,281,6,217,877,472,1255,23,A4Q9TPWIDBEUTLH3WHZM,1/1/2020 21:10:34.017,1,,40.78444533163215,-73.97386937397002
734,A23RKXGEOMN6I9,281,6,185,1461,480,1799,22,A4Q9TPWIDBEUTLH3WHZM,1/1/2020 21:10:34.017,1,,40.78449664149054,-73.9738319247735
735,AFIK3VBMMX6G6,293,15,134,548,506,76,26,910YSTK1QSE02ZQ6OSY0,1/1/2020 21:10:37.257,1,,40.783131932184084,-73.97482756798699
736,AFIK3VBMMX6G6,293,6,162,589,513,1777,7,910YSTK1QSE02ZQ6OSY0,1/1/2020 21:10:37.257,1,,40.78321103365964,-73.97476959906574
739,A3BHKF9NJKCXPB,193,13,144,685,470,962,31,1TH0LTTWH995934093GQ,1/1/2020 21:11:07.322,1,,40.798453925578094,-73.96953775690767
740,A3BHKF9NJKCXPB,193,15,152,1030,489,1369,16,1TH0LTTWH995934093GQ,1/1/2020 21:11:07.322,1,,40.79845409865011,-73.96932935923368
737,A2K5FZ1ZMEWDVN,34,10,238,733,504,1188,65,DYKDYMM6JRHUTZVSKAJ8,1/1/2020 21:10:43.907,1,,40.787450866702365,-73.97498008513793
738,A2K5FZ1ZMEWDVN,34,9,244,1294,512,1753,12,DYKDYMM6JRHUTZVSKAJ8,1/1/2020 21:10:43.907,1,,40.787384929259304,-73.9750282795124
741,AQ2T4LJPNKKA8,296,7,188,856,490,1123,24,30YSWT9GV4NEW6N0J1DX,1/1/2020 21:11:13.353,1,,40.7825379287388,-73.97526525104827
742,AQ2T4LJPNKKA8,296,22,187,150,479,452,2,30YSWT9GV4NEW6N0J1DX,1/1/2020 21:11:13.353,1,,40.78244610348849,-73.97533198495445
743,AX3RDV6XXR1XB,281,8,144,131,553,653,18,Z3CCTD6DNFW8MZ7WYNDB,1/1/2020 21:11:30.239,1,,40.78438474781698,-73.97391360078178
744,AX3RDV6XXR1XB,281,8,120,887,560,1810,15,Z3CCTD6DNFW8MZ7WYNDB,1/1/2020 21:11:30.239,1,,40.78446825024154,-73.97385263147939
745,A1RF3SUO8U3QWU,31,9,193,774,530,1818,14,4ON9UUROPHKP21ITMD7P,1/1/2020 21:11:40.636,1,,40.78718203655957,-73.97517360667793
746,A1RF3SUO8U3QWU,31,17,193,774,530,1818,14,4ON9UUROPHKP21ITMD7P,1/1/2020 21:11:40.636,1,,40.78718203655957,-73.97517360667793
747,A3ONZ8MBK6RLWN,123,8,105,377,533,1151,7,0DEAXC87U3U02OU7JRF2,1/1/2020 21:11:45.716,1,,40.79493744162587,-73.97082961742282
763,A2QYKSP6P9PGQR,131,8,78,449,472,1003,9,FRAF0LP67SIQQA0L7NKZ,1/1/2020 21:13:34.664,1,,40.795430345853546,-73.9709050951279
764,A3RHH3VL6GPZ5C,108,26,242,924,584,1258,28,QRUZ2RD4PLJ4R3Z2RJHZ,1/1/2020 21:13:40.241,1,,40.7942538110597,-73.97177102311646
770,AQ2T4LJPNKKA8,269,10,174,227,516,623,13,QGZF6LCJR9WUH0EG5EGA,1/1/2020 21:13:53.534,1,,40.785590563840124,-73.97303359544182
771,AQ2T4LJPNKKA8,269,17,182,672,496,896,5,QGZF6LCJR9WUH0EG5EGA,1/1/2020 21:13:53.534,1,,40.78564824527273,-73.9729913973831
772,AQ2T4LJPNKKA8,269,8,223,940,522,1374,8,QGZF6LCJR9WUH0EG5EGA,1/1/2020 21:13:53.534,1,,40.785696655928916,-73.9729559815548
783,A2K4VALEE25YZ4,196,8,125,359,406,513,4,W6UQ23O7EM9EFK388A8Q,1/1/2020 21:14:45.474,1,,40.798098517709754,-73.96959391055717
784,A2K4VALEE25YZ4,196,11,125,1201,393,1653,14,W6UQ23O7EM9EFK388A8Q,1/1/2020 21:14:45.474,1,,40.79821788765917,-73.96949391548192
785,A2SY2U3UEYOU09,49,6,96,307,190,823,11,8LRNBEG1LC7XSLTEEDQK,1/1/2020 21:14:49.553,1,,40.791052993156505,-73.97410894080912
786,A2SY2U3UEYOU09,49,19,114,830,238,1566,10,8LRNBEG1LC7XSLTEEDQK,1/1/2020 21:14:49.553,1,,40.79096498401989,-73.97417293078554
787,A2SY2U3UEYOU09,49,26,130,1742,222,1637,3,8LRNBEG1LC7XSLTEEDQK,1/1/2020 21:14:49.553,1,,40.79088300431524,-73.97423253686246
778,A30BPQ2QGZOXN8,32,17,241,1093,509,1453,25,6LBA5DS83LSFC3UJ00TJ,1/1/2020 21:14:06.259,1,,40.78729154514117,-73.97509653495194
789,A2KRUUWXMAMMKS,137,6,45,1292,504,2000,44,U2LCJMICGJBI2K6DUH2E,1/1/2020 21:15:39.614,1,,40.795786026598634,-73.97064172498388
791,A31LO7N8ELYYCF,193,26,141,371,493,618,13,UQCR4Y8PJTD9CH0QJ46T,1/1/2020 21:15:51.43,1,,40.79836982145442,-73.96939023589235
792,A31LO7N8ELYYCF,193,6,136,658,489,977,4,UQCR4Y8PJTD9CH0QJ46T,1/1/2020 21:15:51.43,1,,40.79845086813245,-73.96953195037077
793,A31LO7N8ELYYCF,193,26,145,1022,489,1368,8,UQCR4Y8PJTD9CH0QJ46T,1/1/2020 21:15:51.43,1,,40.79845358495179,-73.96932973056087
794,A3AN9828C2VIDG,140,16,299,1032,490,1426,14,OP6FXQXELWBBQ7D5UCGC,1/1/2020 21:15:53.045,1,,40.795962390062655,-73.9705206220524
795,AEYNYQ81OIN1O,178,2,310,1104,309,1104,11,H098DC40WWLZENIM7PB2,1/1/2020 21:15:54.443,1,,40.79935236135634,-73.96871196600516
748,A3ONZ8MBK6RLWN,123,8,103,1176,534,1626,1,0DEAXC87U3U02OU7JRF2,1/1/2020 21:11:45.716,1,,40.79470908604194,-73.97103716168468
751,A3B145X2QA8FWA,257,6,162,1397,507,2002,16,PQDHRFLGL7AYPQXDEEOE,1/1/2020 21:12:16.709,1,,40.787770938733125,-73.97144833884056
750,AURS96Y79WPNT,153,6,296,1735,488,1839,34,7PWN3MXR1H57SNHTGD7V,1/1/2020 21:12:08.713,1,,40.797592414029076,-73.96933115303275
752,A2SY2U3UEYOU09,228,19,120,3,214,1054,5,Z7KZACE6MN4XJN42Q66N,1/1/2020 21:12:20.302,1,,40.80760426374216,-73.96479146537222
755,AW94JJRC427J5,298,26,223,1160,486,1425,26,AH0G0S0HRT4EY9RH0VYI,1/1/2020 21:12:35.018,0,,40.78245904330695,-73.9753225809547
756,A23RKXGEOMN6I9,156,26,151,460,463,683,12,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,,40.79796999414581,-73.9690566123281
757,A23RKXGEOMN6I9,156,26,143,697,460,971,10,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,,40.797929929435576,-73.9690855605107
758,A23RKXGEOMN6I9,156,21,155,991,471,1298,7,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,,40.79788735305302,-73.96911632346617
759,A23RKXGEOMN6I9,156,9,164,1306,463,1492,11,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,,40.79784992223036,-73.96914336857103
760,A23RKXGEOMN6I9,156,26,182,1515,466,1888,18,OJCALF8PIY44F28UF0YT,1/1/2020 21:12:40.247,1,,40.79755773619368,-73.96907090603338
765,A1FPCIKO68OQ63,71,7,225,171,518,403,12,M9O6AVV862KZUA9Z7HXP,1/1/2020 21:13:43.216,1,,40.79219739467206,-73.97327061260836
766,A1FPCIKO68OQ63,71,7,198,456,510,1050,12,M9O6AVV862KZUA9Z7HXP,1/1/2020 21:13:43.216,1,,40.79211209129861,-73.97333274630535
769,A23RKXGEOMN6I9,50,8,111,1009,475,1498,18,DTJDLWT28FZ6WJ9DJCOL,1/1/2020 21:13:53.368,1,,40.79103937770211,-73.97411884037909
773,A2KRUUWXMAMMKS,61,17,102,1122,501,515,18,R91KSKR4CWH3N9FK84VL,1/1/2020 21:13:55.31,1,,40.79171129375969,-73.97362589469131
774,A2KRUUWXMAMMKS,61,26,138,1137,524,1642,3,R91KSKR4CWH3N9FK84VL,1/1/2020 21:13:55.31,1,,40.79163081206712,-73.9736800863314
779,A21XMNRKYDATJZ,141,26,184,365,467,647,20,3VB4HBRYUVNK6CPKYHXX,1/1/2020 21:14:14.652,1,,40.79654345444404,-73.97003906021057
782,A21XMNRKYDATJZ,141,22,189,1574,273,1648,11,3VB4HBRYUVNK6CPKYHXX,1/1/2020 21:14:14.652,1,,40.796172689498036,-73.97009441006735
796,AQ2T4LJPNKKA8,62,10,161,104,492,277,11,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,,40.791911761025546,-73.9734817234458
797,AQ2T4LJPNKKA8,62,26,154,307,508,666,6,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,,40.791843232885384,-73.97350144570697
798,AQ2T4LJPNKKA8,62,26,147,673,494,944,12,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,,40.79179148767466,-73.9735682338667
799,AQ2T4LJPNKKA8,62,26,140,948,499,1212,13,YI7HRC2BBZ4KKF0VT626,1/1/2020 21:16:09.552,0,,40.79168424823152,-73.97344845653522
800,A7B9YVCKP59S3,168,8,143,417,424,783,8,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,,40.79889046839699,-73.96838654926793
801,A7B9YVCKP59S3,168,8,217,1077,423,793,7,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,,40.798842092273226,-73.96842163283155
802,A7B9YVCKP59S3,168,2,217,1077,423,793,8,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,,40.798842092273226,-73.96842163283155
803,A7B9YVCKP59S3,168,6,223,1528,424,1100,29,79IZJDQ5TQK99EY3RW58,1/1/2020 21:16:12.459,1,,40.79879026954812,-73.96845921713465
805,A2B0DHIYXB7647,85,14,223,386,408,608,20,9QB8PPPJXIIHZ9NYFRXP,1/1/2020 21:17:16.648,1,,40.793363400953815,-73.97241589758374
806,A2B0DHIYXB7647,85,8,201,1308,406,1570,5,9QB8PPPJXIIHZ9NYFRXP,1/1/2020 21:17:16.648,1,,40.79311089085056,-73.97260123933675
810,AEYNYQ81OIN1O,123,4,52,421,284,874,3,F3X6BB1QBW7JH6AX38A9,1/1/2020 21:17:29.508,1,,40.79498958124773,-73.97082366848174
811,A2SY2U3UEYOU09,199,26,307,1555,124,1198,12,K8716RAM4ZLLS5X6E5UO,1/1/2020 21:17:37.791,1,,40.79807198543264,-73.96959934385421
812,A2SY2U3UEYOU09,199,26,291,1708,151,1547,5,K8716RAM4ZLLS5X6E5UO,1/1/2020 21:17:37.791,1,,40.798100840290296,-73.96958030687112
815,A1W8M19LUWW8HA,269,17,173,657,500,902,7,GULD0TRWF6XALO3BMRN9,1/1/2020 21:18:34.923,1,,40.78564762877413,-73.97299184839554
816,A1W8M19LUWW8HA,269,8,178,931,518,1394,7,GULD0TRWF6XALO3BMRN9,1/1/2020 21:18:34.923,1,,40.78569736878688,-73.97295546004865
817,A1W8M19LUWW8HA,269,26,188,1402,502,1933,9,GULD0TRWF6XALO3BMRN9,1/1/2020 21:18:34.923,1,,40.78577567202474,-73.97289817567687
820,A2K4VALEE25YZ4,266,10,163,363,453,733,15,E4ZEJ4GU4KTH04ELNZ61,1/1/2020 21:18:50.697,1,,40.78621743089848,-73.97257580731201
821,A2K4VALEE25YZ4,266,8,203,787,407,940,10,E4ZEJ4GU4KTH04ELNZ61,1/1/2020 21:18:50.697,1,,40.7862549727664,-73.97254837167773
822,A2K4VALEE25YZ4,266,8,193,965,449,1359,9,E4ZEJ4GU4KTH04ELNZ61,1/1/2020 21:18:50.697,1,,40.78628668023985,-73.97252519982472
825,A2LTR51ISRFMZ0,173,6,137,608,589,1070,14,ZDF894VVB41ECOGQ2PUH,1/1/2020 21:18:57.833,1,,40.7997011248855,-73.96852924439423
826,A2LTR51ISRFMZ0,173,19,136,1083,574,1934,11,ZDF894VVB41ECOGQ2PUH,1/1/2020 21:18:57.833,1,,40.799777877665086,-73.96848905091112
827,A2LTR51ISRFMZ0,173,17,544,598,123,86,9,ZDF894VVB41ECOGQ2PUH,1/1/2020 21:18:57.833,1,,40.799632068088854,-73.96856540768637
828,A2B0DHIYXB7647,269,13,171,218,517,628,13,OW5B3760ECSZO8R7SCNW,1/1/2020 21:19:09.265,1,,40.785590167730795,-73.97303388522388
829,A2B0DHIYXB7647,269,17,176,671,499,900,3,OW5B3760ECSZO8R7SCNW,1/1/2020 21:19:09.265,1,,40.785648450423345,-73.97299124730087
830,A2B0DHIYXB7647,269,6,211,1023,493,1354,9,OW5B3760ECSZO8R7SCNW,1/1/2020 21:19:09.265,1,,40.78570075406416,-73.97295298347824
835,A20D7TNTPVAC8I,33,26,241,567,507,975,10,VJZCJO0GX6LQIJQNUCMK,1/1/2020 21:19:27.769,1,,40.7874113736451,-73.97500895103114
837,A37DGETOQU91UT,205,22,136,1124,484,607,2,3E2WI8PJ1YV6J3ROJ5CT,1/1/2020 21:20:03.216,1,,40.797900412447866,-73.97014126132548
840,A40AORVZ0PLJH,42,7,132,774,549,137,10,JE8THVTS3AG9JMAFB1L0,1/1/2020 21:20:41.23,1,,40.78817154818272,-73.97445030494686
841,A40AORVZ0PLJH,42,6,127,812,587,2004,7,JE8THVTS3AG9JMAFB1L0,1/1/2020 21:20:41.23,1,,40.78806367733705,-73.97452895994948
843,A2LTR51ISRFMZ0,194,26,136,1479,485,1852,12,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,,40.79846954112749,-73.96931819662844
844,A2LTR51ISRFMZ0,194,6,138,1105,478,1401,1,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,,40.79841873474307,-73.9693549220579
845,A2LTR51ISRFMZ0,194,22,156,780,480,1040,2,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,,40.79839211211341,-73.96941625263094
846,A2LTR51ISRFMZ0,194,10,161,523,479,778,2,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,,40.79835344866625,-73.96940205290944
847,A2LTR51ISRFMZ0,194,21,160,203,485,506,2,Y6NOSEAETLMDIP0BNWF3,1/1/2020 21:20:54.668,1,,40.79830769058247,-73.96943507868691
849,A37DGETOQU91UT,262,8,201,1466,476,1875,5,J6OEH15TKTJJWM5MFCEQ,1/1/2020 21:20:57.435,1,,40.78710380307385,-73.97193131031409
850,A1RR86FXR8Z1V1,12,8,168,418,489,864,11,90I62QTH4WJPGAAH3P3R,1/1/2020 21:21:02.029,1,,40.7851450785963,-73.97666670637948
851,A1IF3JCMHN5HNI,71,19,210,408,510,1061,18,7V8OBIO7GG9WUDQA5TUH,1/1/2020 21:21:05.331,1,,40.79211475368087,-73.97333080706606
852,A20D7TNTPVAC8I,166,26,164,524,486,891,14,PJMTAQZESY209M63DLPZ,1/1/2020 21:21:20.409,1,,40.79856227315656,-73.96862452643117
853,A20D7TNTPVAC8I,166,17,277,918,498,1259,10,PJMTAQZESY209M63DLPZ,1/1/2020 21:21:20.409,1,,40.79850989214683,-73.96866250980707
854,A20D7TNTPVAC8I,166,26,207,1275,495,1530,2,PJMTAQZESY209M63DLPZ,1/1/2020 21:21:20.409,1,,40.79846501606073,-73.96869505108982
861,A1IF3JCMHN5HNI,216,22,229,1008,463,1513,10,1RRF8IBEAWK6A078NROE,1/1/2020 21:21:40.666,1,,40.800278208505226,-73.96775452265999
855,A1WPM0D7KN3N50,141,22,162,1598,492,1860,5,RZ81AYSBIDXCUISE3GLB,1/1/2020 21:21:30.786,1,,40.796208437046225,-73.97017954875555
856,AJK4VLDNYNOJU,20,6,175,1277,518,1753,12,WA9SJT3P3CCI97T2R6ZJ,1/1/2020 21:21:34.042,1,,40.78579920643703,-73.97618594407047
857,AJK4VLDNYNOJU,20,6,163,558,506,1029,12,WA9SJT3P3CCI97T2R6ZJ,1/1/2020 21:21:34.042,1,,40.785879722411075,-73.97612692882925
867,A1IF3JCMHN5HNI,157,20,173,468,499,961,9,2O7RAX0YUHV5MO35AII3,1/1/2020 21:22:41.114,1,,40.79815994527196,-73.96891937334118
868,A1IF3JCMHN5HNI,157,17,137,1374,526,1648,3,2O7RAX0YUHV5MO35AII3,1/1/2020 21:22:41.114,1,,40.79804111254845,-73.96900522674478
871,A20D7TNTPVAC8I,140,16,181,1016,512,1473,15,2LXFGZYMDBLQ895UF424,1/1/2020 21:22:51.054,1,,40.795960167869296,-73.97052223844682
872,AQMRL1D39BRDH,117,26,161,568,513,935,9,NGLW2F1WBSR2F7VB8DWE,1/1/2020 21:23:18.086,1,,40.794676321326214,-73.97106730739061
873,A2UI3V2ETDZ6PU,107,26,5,6,533,2004,25,3SBKSICAYTCSTSTHGRTN,1/1/2020 21:24:18.006,1,,40.794159990802854,-73.97183826932132
874,A2YYC4QOT7LH9L,299,26,129,940,513,1996,21,9CIP55SYM7T3JH92AZX9,1/1/2020 21:24:20.137,1,,40.782193895379116,-73.97551517589419
875,A3INZD37NFEPK6,203,26,129,358,496,797,14,8QPKSOGZDP8HDHZG3PF8,1/1/2020 21:24:32.559,1,,40.79787147447714,-73.97016213174074
877,A54SBIMQYHPKG,107,26,13,1327,610,1693,21,7JDYF9RZD4UVQX4ZKWD3,1/1/2020 21:24:36.271,1,,40.79410689381812,-73.97187657311628
878,A54SBIMQYHPKG,107,26,612,323,612,323,15,7JDYF9RZD4UVQX4ZKWD3,1/1/2020 21:24:36.271,1,,40.794239845956895,-73.9717806623694
883,AUYYXUVPZBIWP,16,26,239,358,457,735,39,UEB5QX39MIAIL6WAIYMJ,1/1/2020 21:24:41.038,1,,40.78576067179844,-73.97621414014748
884,AV43QDHE0RYNO,195,13,141,1670,487,1950,29,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,,40.798415946900654,-73.96936238965007
885,AV43QDHE0RYNO,195,26,144,717,495,1079,24,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,,40.798292929622775,-73.96944573237103
886,AV43QDHE0RYNO,195,10,144,1081,490,1356,11,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,,40.79832410748921,-73.96942322982736
887,AV43QDHE0RYNO,195,26,151,1359,481,1611,5,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,,40.79835448408787,-73.9694013055966
888,AV43QDHE0RYNO,195,26,141,460,505,647,7,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,,40.79826031241602,-73.96952405514688
889,AV43QDHE0RYNO,195,26,136,319,504,463,2,F3C1TBA4GNFD8LPRUB2N,1/1/2020 21:24:50.502,1,,40.79823738178332,-73.96948007335116
879,AJK4VLDNYNOJU,221,6,212,1447,491,2000,6,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,,40.800900984542395,-73.96765203747088
880,AJK4VLDNYNOJU,221,26,226,949,470,1460,12,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,,40.80102250088955,-73.96763098318507
881,AJK4VLDNYNOJU,221,26,12,1447,222,1994,4,2FE7VXZLFGPG4VU3B5FB,1/1/2020 21:24:36.663,1,,40.80090193900337,-73.96765187147767
891,AGEHUMJ73CEX2,178,6,121,765,456,1522,20,L0BANJQ8NHY9MBI6AQRA,1/1/2020 21:25:07.687,1,,40.79935672901595,-73.968709677416
896,A308SP0K4TZY4Y,246,26,202,719,463,939,30,73XB8AJV74Z97Z0KCPXZ,1/1/2020 21:25:51.618,1,,40.80532003412355,-73.96617674645856
897,A308SP0K4TZY4Y,246,23,222,473,467,716,17,73XB8AJV74Z97Z0KCPXZ,1/1/2020 21:25:51.618,1,,40.80529058209068,-73.96619803059461
898,ABXI04K7467QI,232,19,153,607,542,1544,41,JMKQTQVNEGCHOWW3S5LA,1/1/2020 21:26:10.83,1,,40.80690915280231,-73.96502817028447
903,A1TVJ4HKOOIL6L,262,26,186,459,477,803,29,H4GFXYU72QE0T2LNQPLL,1/1/2020 21:27:41.657,0,,40.78695665284836,-73.97203856191697
904,A1TVJ4HKOOIL6L,262,8,199,1456,462,2004,15,H4GFXYU72QE0T2LNQPLL,1/1/2020 21:27:41.657,0,,40.78711698171232,-73.97192170495946
905,A1TVJ4HKOOIL6L,262,26,189,808,492,1439,10,H4GFXYU72QE0T2LNQPLL,1/1/2020 21:27:41.657,0,,40.787019879118795,-73.97199247895091
909,A54SBIMQYHPKG,299,26,183,933,490,2002,22,QRDPHQYSXEUGFNQ7ZG9Y,1/1/2020 21:27:48.502,1,,40.78219383058807,-73.97551522294643
910,AUYYXUVPZBIWP,166,17,204,946,497,1267,13,IUA10OU1UHK115WZLXY2,1/1/2020 21:27:54.744,1,,40.79850747172534,-73.96866426494277
911,AUYYXUVPZBIWP,166,26,208,1275,498,1683,9,IUA10OU1UHK115WZLXY2,1/1/2020 21:27:54.744,1,,40.798452501455,-73.96870412588575
912,A2LP305VI4WP0,216,2,482,1513,230,1669,15,F16T6JJRYSDODLU27M90,1/1/2020 21:28:03.949,1,,40.800207772609994,-73.96777737371825
913,A2LP305VI4WP0,216,22,456,1025,213,1502,15,F16T6JJRYSDODLU27M90,1/1/2020 21:28:03.949,1,,40.80027764326635,-73.96775470603676
